"year";"survey";"prov";"wat";"hhsize";"popwt";"hhwt";"count";"perc"
2003;"DHS 2003";"Nampula";"Public Water";3;6716838;2238946;1;100
2003;"DHS 2003";"Nampula";"Public Water";3;7022406;2340802;1;100
2003;"DHS 2003";"Nampula";"Public Water";3;7491786;2497262;1;100
2003;"DHS 2003";"Nampula";"Public Water";3;11249739;3749913;1;100
2003;"DHS 2003";"Nampula";"Public Water";3;13996794;4665598;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;2888268;722067;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;4188824;1047206;2;100
2003;"DHS 2003";"Nampula";"Public Water";4;4615384;1153846;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;4959308;1239827;2;100
2003;"DHS 2003";"Nampula";"Public Water";4;5172720;1293180;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;5199112;1299778;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;7130852;1782713;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;7229516;1807379;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;7537336;1884334;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;8955784;2238946;2;100
2003;"DHS 2003";"Nampula";"Public Water";4;9363208;2340802;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;9794044;2448511;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;14999652;3749913;1;100
2003;"DHS 2003";"Nampula";"Public Water";4;18662392;4665598;4;100
2003;"DHS 2003";"Nampula";"Public Water";5;3610335;722067;2;100
2003;"DHS 2003";"Nampula";"Public Water";5;6358755;1271751;1;100
2003;"DHS 2003";"Nampula";"Public Water";5;6498890;1299778;1;100
2003;"DHS 2003";"Nampula";"Public Water";5;8913565;1782713;1;100
2003;"DHS 2003";"Nampula";"Public Water";5;9421670;1884334;1;100
2003;"DHS 2003";"Nampula";"Public Water";5;11194730;2238946;1;100
2003;"DHS 2003";"Nampula";"Public Water";5;12242555;2448511;1;100
2003;"DHS 2003";"Nampula";"Public Water";5;23327990;4665598;2;100
2003;"DHS 2003";"Nampula";"Public Water";6;4332402;722067;2;100
2003;"DHS 2003";"Nampula";"Public Water";6;6211998;1035333;1;100
2003;"DHS 2003";"Nampula";"Public Water";6;7759080;1293180;1;100
2003;"DHS 2003";"Nampula";"Public Water";6;7869462;1311577;1;100
2003;"DHS 2003";"Nampula";"Public Water";6;10696278;1782713;2;100
2003;"DHS 2003";"Nampula";"Public Water";6;13433676;2238946;1;100
2003;"DHS 2003";"Nampula";"Public Water";6;14691066;2448511;1;100
2003;"DHS 2003";"Nampula";"Public Water";6;14983572;2497262;3;100
2003;"DHS 2003";"Nampula";"Public Water";6;22499478;3749913;2;100
2003;"DHS 2003";"Nampula";"Public Water";6;27993588;4665598;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;5054469;722067;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;7838656;1119808;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;8076922;1153846;2;100
2003;"DHS 2003";"Nampula";"Public Water";7;9052260;1293180;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;12651653;1807379;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;16385614;2340802;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;17480834;2497262;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;22892898;3270414;1;100
2003;"DHS 2003";"Nampula";"Public Water";7;32659186;4665598;4;100
2003;"DHS 2003";"Nampula";"Public Water";8;10345440;1293180;1;100
2003;"DHS 2003";"Nampula";"Public Water";8;14261704;1782713;1;100
2003;"DHS 2003";"Nampula";"Public Water";8;14459032;1807379;2;100
2003;"DHS 2003";"Nampula";"Public Water";8;17911568;2238946;1;100
2003;"DHS 2003";"Nampula";"Public Water";8;19978096;2497262;1;100
2003;"DHS 2003";"Nampula";"Public Water";8;29999304;3749913;3;100
2003;"DHS 2003";"Nampula";"Public Water";8;37324784;4665598;1;100
2003;"DHS 2003";"Nampula";"Public Water";9;11638620;1293180;1;100
2003;"DHS 2003";"Nampula";"Public Water";9;16266411;1807379;1;100
2003;"DHS 2003";"Nampula";"Public Water";9;16959006;1884334;1;100
2003;"DHS 2003";"Nampula";"Public Water";9;20150514;2238946;2;100
2003;"DHS 2003";"Nampula";"Public Water";9;41990384;4665598;1;100
2003;"DHS 2003";"Nampula";"Public Water";10;13115770;1311577;1;100
2003;"DHS 2003";"Nampula";"Public Water";10;37499128;3749913;1;100
2003;"DHS 2003";"Nampula";"Public Water";10;46655980;4665598;2;100
2003;"DHS 2003";"Nampula";"Public Water";11;24628406;2238946;1;100
2003;"DHS 2003";"Nampula";"Public Water";11;26933620;2448511;1;100
2003;"DHS 2003";"Nampula";"Public Water";11;41249044;3749913;1;100
2003;"DHS 2003";"Nampula";"Public Water";14;25303306;1807379;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;707657;707657;2;100
2003;"DHS 2003";"Nampula";"River/Lake";1;787468;787468;2;100
2003;"DHS 2003";"Nampula";"River/Lake";1;930533;930533;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;1271751;1271751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;1354975;1354975;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;1393885;1393885;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;1656477;1656477;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;2154746;2154746;1;100
2003;"DHS 2003";"Nampula";"River/Lake";1;2358855;2358855;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;1415314;707657;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;1574936;787468;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;1749356;874678;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;1910666;955333;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2070666;1035333;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2344002;1172001;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2453786;1226893;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2543502;1271751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2599556;1299778;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2709950;1354975;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;2787770;1393885;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;3262610;1631305;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;3608004;1804002;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;4309492;2154746;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;4360910;2180455;2;100
2003;"DHS 2003";"Nampula";"River/Lake";2;4543690;2271845;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;4717710;2358855;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;5010498;2505249;1;100
2003;"DHS 2003";"Nampula";"River/Lake";2;8501502;4250751;2;100
2003;"DHS 2003";"Nampula";"River/Lake";3;1811832;603944;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;2122971;707657;3;100
2003;"DHS 2003";"Nampula";"River/Lake";3;2362404;787468;3;100
2003;"DHS 2003";"Nampula";"River/Lake";3;2624034;874678;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;2865999;955333;3;100
2003;"DHS 2003";"Nampula";"River/Lake";3;3359424;1119808;2;100
2003;"DHS 2003";"Nampula";"River/Lake";3;3466074;1155358;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;3516003;1172001;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;3815253;1271751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;3934731;1311577;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;4064925;1354975;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;4181655;1393885;2;100
2003;"DHS 2003";"Nampula";"River/Lake";3;4511625;1503875;4;100
2003;"DHS 2003";"Nampula";"River/Lake";3;4893915;1631305;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;4969431;1656477;2;100
2003;"DHS 2003";"Nampula";"River/Lake";3;5412006;1804002;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;5616678;1872226;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;5653002;1884334;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;6541365;2180455;2;100
2003;"DHS 2003";"Nampula";"River/Lake";3;6815535;2271845;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;7076565;2358855;1;100
2003;"DHS 2003";"Nampula";"River/Lake";3;7515747;2505249;2;100
2003;"DHS 2003";"Nampula";"River/Lake";3;12752253;4250751;3;100
2003;"DHS 2003";"Nampula";"River/Lake";3;13125099;4375033;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;2611588;652897;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;2830628;707657;3;100
2003;"DHS 2003";"Nampula";"River/Lake";4;3149872;787468;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;3722132;930533;2;100
2003;"DHS 2003";"Nampula";"River/Lake";4;3821332;955333;7;100
2003;"DHS 2003";"Nampula";"River/Lake";4;4376316;1094079;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;4479232;1119808;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;4615384;1153846;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;4688004;1172001;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;5087004;1271751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;5199112;1299778;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;5419900;1354975;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;5575540;1393885;2;100
2003;"DHS 2003";"Nampula";"River/Lake";4;6015500;1503875;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;6525220;1631305;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;6625908;1656477;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;7216008;1804002;3;100
2003;"DHS 2003";"Nampula";"River/Lake";4;8618984;2154746;3;100
2003;"DHS 2003";"Nampula";"River/Lake";4;8721820;2180455;2;100
2003;"DHS 2003";"Nampula";"River/Lake";4;9087380;2271845;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;9435420;2358855;1;100
2003;"DHS 2003";"Nampula";"River/Lake";4;9989048;2497262;2;100
2003;"DHS 2003";"Nampula";"River/Lake";4;10020996;2505249;2;100
2003;"DHS 2003";"Nampula";"River/Lake";4;17003004;4250751;3;100
2003;"DHS 2003";"Nampula";"River/Lake";5;3538285;707657;2;100
2003;"DHS 2003";"Nampula";"River/Lake";5;3937340;787468;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;4373390;874678;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;4776665;955333;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;5176665;1035333;4;100
2003;"DHS 2003";"Nampula";"River/Lake";5;5470395;1094079;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;5776790;1155358;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;5812895;1162579;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;5998235;1199647;2;100
2003;"DHS 2003";"Nampula";"River/Lake";5;6134465;1226893;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;6358755;1271751;2;100
2003;"DHS 2003";"Nampula";"River/Lake";5;6774875;1354975;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;6969425;1393885;2;100
2003;"DHS 2003";"Nampula";"River/Lake";5;7519375;1503875;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;8156525;1631305;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;8282385;1656477;3;100
2003;"DHS 2003";"Nampula";"River/Lake";5;9020010;1804002;4;100
2003;"DHS 2003";"Nampula";"River/Lake";5;10773730;2154746;2;100
2003;"DHS 2003";"Nampula";"River/Lake";5;11359225;2271845;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;11794275;2358855;1;100
2003;"DHS 2003";"Nampula";"River/Lake";5;21253756;4250751;8;100
2003;"DHS 2003";"Nampula";"River/Lake";5;21875164;4375033;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;4245942;707657;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;4724808;787468;2;100
2003;"DHS 2003";"Nampula";"River/Lake";6;5248068;874678;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;5731998;955333;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;6975474;1162579;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;7197882;1199647;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;7340964;1223494;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;8129850;1354975;2;100
2003;"DHS 2003";"Nampula";"River/Lake";6;9023250;1503875;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;9787830;1631305;2;100
2003;"DHS 2003";"Nampula";"River/Lake";6;10824012;1804002;3;100
2003;"DHS 2003";"Nampula";"River/Lake";6;10844274;1807379;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;11603808;1933968;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;12928476;2154746;4;100
2003;"DHS 2003";"Nampula";"River/Lake";6;13082730;2180455;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;13631070;2271845;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;14153130;2358855;1;100
2003;"DHS 2003";"Nampula";"River/Lake";6;25504506;4250751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;5512276;787468;2;100
2003;"DHS 2003";"Nampula";"River/Lake";7;6513731;930533;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;6687331;955333;2;100
2003;"DHS 2003";"Nampula";"River/Lake";7;8138053;1162579;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;8204007;1172001;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;9757195;1393885;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;11595339;1656477;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;12628014;1804002;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;15263185;2180455;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;17536744;2505249;1;100
2003;"DHS 2003";"Nampula";"River/Lake";7;29755256;4250751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;6299744;787468;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;9300632;1162579;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;10839800;1354975;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;14537616;1817202;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;17237968;2154746;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;19978096;2497262;1;100
2003;"DHS 2003";"Nampula";"River/Lake";8;20041992;2505249;1;100
2003;"DHS 2003";"Nampula";"River/Lake";9;9846711;1094079;1;100
2003;"DHS 2003";"Nampula";"River/Lake";9;10384614;1153846;1;100
2003;"DHS 2003";"Nampula";"River/Lake";9;11445759;1271751;1;100
2003;"DHS 2003";"Nampula";"River/Lake";9;16959006;1884334;1;100
2003;"DHS 2003";"Nampula";"River/Lake";10;9553330;955333;1;100
2003;"DHS 2003";"Nampula";"River/Lake";10;24972620;2497262;1;100
2003;"DHS 2003";"Nampula";"River/Lake";12;15261012;1271751;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;430464;430464;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;652897;652897;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;874678;874678;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;930533;930533;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1035333;1035333;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1199647;1199647;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1223494;1223494;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1226893;1226893;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1354975;1354975;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1398607;1398607;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1631305;1631305;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1648379;1648379;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1656477;1656477;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1817202;1817202;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1827201;1827201;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1884334;1884334;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;1954480;1954480;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2035974;2035974;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2138907;2138907;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2271845;2271845;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2351019;2351019;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2358855;2358855;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2448511;2448511;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2505249;2505249;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;2887759;2887759;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;3270414;3270414;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;3607552;3607552;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";1;4375033;4375033;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;860928;430464;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;1207888;603944;6;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;1305794;652897;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;1415314;707657;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;1749356;874678;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;1861066;930533;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2070666;1035333;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2094412;1047206;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2188158;1094079;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2239616;1119808;5;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2307692;1153846;4;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2310716;1155358;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2325158;1162579;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2344002;1172001;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2446988;1223494;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2453786;1226893;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2479654;1239827;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2599556;1299778;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2623154;1311577;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2663060;1331530;6;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2709950;1354975;4;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2797214;1398607;6;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;2807544;1403772;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3007750;1503875;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3128406;1564203;4;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3296758;1648379;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3312954;1656477;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3608004;1804002;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3614758;1807379;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3634404;1817202;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3651804;1825902;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3744452;1872226;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3768668;1884334;5;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3867936;1933968;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;3908960;1954480;4;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;4071948;2035974;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;4277814;2138907;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;4360910;2180455;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;4543690;2271845;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;4702038;2351019;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;5010498;2505249;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;5435496;2717748;6;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;5775518;2887759;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;6540828;3270414;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;7215104;3607552;5;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;8501502;4250751;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";2;8750066;4375033;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;1291392;430464;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;1811832;603944;5;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;1958691;652897;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;2122971;707657;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;2362404;787468;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;2624034;874678;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;2791599;930533;5;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3105999;1035333;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3141618;1047206;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3282237;1094079;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3359424;1119808;4;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3461538;1153846;2;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3466074;1155358;7;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3487737;1162579;3;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3516003;1172001;1;100
2003;"DHS 2003";"Nampula";"Unprotected Public Well";3;3598941;1199647;4;100
